clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
33,0.4810126582278481,1.125,0.14526785714285714,0.47161572052401746,1,4,16,0.275,ethnic_asian_hispanic
32,0.5035460992907801,1.1875,0.17866071428571428,0.49065420560747663,3,4,17,0.35,ethnic_asian_hispanic
26,0.5064935064935064,1.125,0.16766369047619048,0.4439461883408072,1,4,18,0.22499999999999998,ethnic_asian_hispanic
25,0.5328947368421053,1.1625,0.15708333333333332,0.4796380090497738,2,4,19,0.15,ethnic_asian_hispanic
24,0.5512820512820513,1.125,0.15916666666666668,0.49321266968325794,4,4,20,0.15,ethnic_asian_hispanic
32,0.5477707006369427,1.075,0.1445298372513562,0.42342342342342343,4,4,21,0.17500000000000002,ethnic_asian_hispanic
29,0.5135135135135135,1.175,0.15997023809523808,0.47058823529411764,3,4,22,0.25,ethnic_asian_hispanic
25,0.5136986301369864,1.1875,0.19247023809523808,0.5185185185185185,3,4,23,0.325,ethnic_asian_hispanic
27,0.5608108108108109,1.1625,0.15608630952380953,0.4772727272727273,0,4,24,0.15,ethnic_asian_hispanic
26,0.46710526315789475,1.15,0.18339285714285716,0.4818181818181818,3,4,25,0.32500000000000007,ethnic_asian_hispanic
28,0.6025641025641025,1.075,0.1498809523809524,0.4517543859649123,0,4,26,0.19999999999999998,ethnic_asian_hispanic
29,0.410958904109589,1.2125,0.1928125,0.5258215962441315,7,4,27,0.325,ethnic_asian_hispanic
29,0.4675324675324675,1.125,0.16194940476190473,0.5229357798165137,6,4,28,0.19999999999999998,ethnic_asian_hispanic
27,0.5882352941176471,1.15,0.15523809523809526,0.49333333333333335,2,4,29,0.3,ethnic_asian_hispanic
37,0.4276315789473684,1.1,0.16080357142857143,0.45248868778280543,1,4,30,0.1,ethnic_asian_hispanic
28,0.43661971830985913,1.2375,0.2097172619047619,0.5265700483091788,2,4,31,0.35,ethnic_asian_hispanic
25,0.5394736842105263,1.1875,0.1786618444846293,0.5138888888888888,5,4,32,0.225,ethnic_asian_hispanic
