clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
27,0.4539473684210526,1.2125,0.1826190476190476,0.5294117647058824,5,4,64,,green_yellow
25,0.5782312925170068,1.15,0.1596577380952381,0.4952830188679245,3,4,65,,green_yellow
24,0.5695364238410596,1.1125,0.1666515973477998,0.4813084112149532,2,4,66,,green_yellow
31,0.503448275862069,1.125,0.1625446428571428,0.4311926605504587,2,4,67,,green_yellow
24,0.535483870967742,1.15,0.1677529761904762,0.4439461883408072,2,4,68,,green_yellow
24,0.6024096385542169,1.0875,0.1493154761904762,0.5084745762711864,1,4,69,,green_yellow
31,0.5238095238095238,1.1875,0.1601488095238095,0.5114155251141552,5,4,70,,green_yellow
24,0.5369127516778524,1.2125,0.182485119047619,0.5388127853881278,3,4,71,,green_yellow
23,0.5986394557823129,1.1625,0.1369047619047619,0.4861111111111111,1,4,72,,green_yellow
32,0.4782608695652174,1.1125,0.1734672619047619,0.4723404255319149,1,4,73,,green_yellow
27,0.4722222222222222,1.175,0.1776488095238095,0.5070422535211268,5,4,74,,green_yellow
25,0.5714285714285714,1.125,0.1518898809523809,0.4931506849315068,1,4,75,,green_yellow
33,0.4729729729729729,1.1375,0.1659375,0.490566037735849,2,4,76,,green_yellow
21,0.5436241610738255,1.1,0.1482589285714285,0.4651162790697674,2,4,77,,green_yellow
21,0.5273972602739726,1.1875,0.2072470238095238,0.5095238095238095,6,4,78,,green_yellow
21,0.5063291139240507,1.175,0.1768005952380952,0.5442477876106194,3,4,79,,green_yellow
20,0.5569620253164557,1.175,0.1491964285714286,0.5087719298245614,2,4,80,,green_yellow
30,0.5234899328859061,1.15,0.1614732142857143,0.481981981981982,1,4,81,,green_yellow
22,0.6174496644295302,1.175,0.160282738095238,0.4768518518518518,4,4,82,,green_yellow
34,0.5324675324675324,1.1,0.1410416666666666,0.4657534246575342,2,4,83,,green_yellow
22,0.6,1.125,0.1699702380952381,0.4835680751173709,4,4,84,,green_yellow
26,0.4797297297297297,1.2,0.1776190476190476,0.5253456221198156,5,4,85,,green_yellow
32,0.5,1.1375,0.1499999999999999,0.4651162790697674,2,4,86,,green_yellow
24,0.52,1.225,0.1758482142857143,0.5,5,4,87,,green_yellow
20,0.4931506849315068,1.2125,0.2016517857142857,0.5327102803738317,5,4,88,,green_yellow
35,0.4366197183098591,1.125,0.1722172619047619,0.4768518518518518,1,4,89,,green_yellow
30,0.5592105263157895,1.1125,0.1367708333333333,0.463302752293578,2,4,90,,green_yellow
23,0.5857142857142857,1.1875,0.1656547619047619,0.5167464114832536,6,4,91,,green_yellow
29,0.4496644295302013,1.2,0.1581696428571428,0.5162790697674419,3,4,92,,green_yellow
21,0.5844155844155844,1.1375,0.189047619047619,0.5405405405405406,4,4,93,,green_yellow
24,0.5460526315789473,1.1875,0.1786309523809524,0.4724770642201835,3,4,94,,green_yellow
27,0.5384615384615384,1.2125,0.1757291666666666,0.5094339622641509,6,4,95,,green_yellow
30,0.5337837837837838,1.1,0.1501041666666666,0.4449541284403669,0,4,96,,green_yellow
21,0.5608108108108109,1.1625,0.1776190476190476,0.5233644859813084,3,4,97,,green_yellow
27,0.4797297297297297,1.225,0.1600446428571428,0.5,2,4,98,,green_yellow
25,0.4516129032258064,1.2375,0.1763392857142857,0.5,5,4,99,,green_yellow
27,0.51875,1.0875,0.1642410714285714,0.4827586206896552,0,4,10,,income_high_low
28,0.5135135135135135,1.1375,0.1697172619047619,0.4953703703703703,1,4,11,,income_high_low
29,0.5185185185185185,1.1375,0.16375,0.4848484848484848,1,4,12,,income_high_low
26,0.5405405405405406,1.125,0.157797619047619,0.4636363636363636,0,4,13,,income_high_low
25,0.525974025974026,1.1875,0.1534970238095238,0.4349775784753363,1,4,14,,income_high_low
25,0.5069444444444444,1.2375,0.175922619047619,0.5117370892018779,7,4,15,,income_high_low
25,0.5466666666666666,1.1625,0.1548660714285714,0.5137614678899083,3,4,16,,income_high_low
24,0.5512820512820513,1.175,0.1597950572634116,0.4932735426008968,2,4,17,,income_high_low
27,0.5503355704697986,1.075,0.1749107142857143,0.3899082568807339,2,4,18,,income_high_low
26,0.5069444444444444,1.175,0.1705208333333333,0.4766355140186916,2,4,19,,income_high_low
28,0.4629629629629629,1.125,0.1719494047619047,0.4823008849557522,1,4,20,,income_high_low
28,0.5310344827586206,1.125,0.1767261904761904,0.4644549763033175,2,4,21,,income_high_low
29,0.5161290322580645,1.125,0.1424954792043399,0.4298245614035088,3,4,22,,income_high_low
21,0.49375,1.2125,0.2138095238095238,0.5411255411255411,5,4,23,,income_high_low
27,0.5374149659863946,1.2,0.1587648809523809,0.4813084112149532,6,4,24,,income_high_low
25,0.5068493150684932,1.25,0.1681547619047619,0.5280373831775701,4,4,25,,income_high_low
35,0.4214285714285714,1.15,0.1729166666666666,0.4976076555023923,4,4,26,,income_high_low
34,0.4344827586206896,1.1125,0.1803273809523809,0.4930232558139535,0,4,27,,income_high_low
32,0.4722222222222222,1.1125,0.1570238095238095,0.4622641509433962,1,4,28,,income_high_low
25,0.5510204081632653,1.15,0.1705505952380952,0.488479262672811,2,4,29,,income_high_low
25,0.55625,1.2,0.1470238095238095,0.4826086956521739,2,4,30,,income_high_low
26,0.5067567567567568,1.1625,0.170610119047619,0.4907407407407407,2,4,31,,income_high_low
31,0.4863013698630137,1.15,0.1773660714285714,0.4906542056074766,2,4,32,,income_high_low
28,0.4932432432432432,1.15,0.1815922619047619,0.4636363636363636,2,4,33,,income_high_low
19,0.4768211920529801,1.25,0.2006398809523809,0.5318181818181819,8,4,34,,income_high_low
