run_id,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
33,ethnic_asian_hispanic,True,34,0.09374999999999997,64,0.4874446085672083,1.2875,0.1769828869047619,0.5439503619441571,30,0.10000000000000002,85,0.4909365558912387,1.190625,0.16859002976190476,0.5052301255230126,15,38,39,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
34,ethnic_asian_hispanic,True,18,0.15625000000000003,73,0.5089285714285714,1.25,0.1719047619047619,0.5476190476190477,21,0.13125,98,0.508500772797527,1.15,0.16924107142857142,0.4919786096256685,9,22,23,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
35,ethnic_asian_hispanic,True,14,0.1375,81,0.4880239520958084,1.20625,0.16433407738095238,0.523709167544784,19,0.11249999999999998,93,0.49697885196374625,1.14375,0.15364955357142857,0.48523206751054854,7,18,19,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
36,ethnic_asian_hispanic,True,18,0.18125000000000002,64,0.46788990825688076,1.35,0.1928013392857143,0.5757575757575758,38,0.125,83,0.48619631901840493,1.190625,0.17386532738095237,0.5204616998950682,9,22,23,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
37,ethnic_asian_hispanic,True,19,0.10625000000000001,75,0.5266457680250783,1.23125,0.17207589285714286,0.535031847133758,22,0.08750000000000002,85,0.5402843601895735,1.175,0.16748883928571429,0.5,14,23,24,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
38,ethnic_asian_hispanic,True,9,0.26249999999999996,70,0.4599092284417549,1.334375,0.20109747023809527,0.581151832460733,37,0.1875,88,0.4846153846153846,1.190625,0.18453125,0.5210084033613446,16,13,14,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
39,ethnic_asian_hispanic,True,28,0.19375,66,0.4015267175572519,1.51875,0.22864211309523813,0.61198738170347,58,0.1625,96,0.43613707165109034,1.209375,0.20293526785714286,0.5291005291005291,17,32,33,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
40,ethnic_asian_hispanic,True,8,0.11875000000000001,72,0.5081723625557206,1.184375,0.16396577380952382,0.5305067218200621,13,0.0875,92,0.5090361445783133,1.11875,0.16585193452380956,0.48739495798319327,4,12,13,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
41,ethnic_asian_hispanic,True,16,0.1875,88,0.48333333333333334,1.228125,0.1703943452380952,0.5314465408805031,22,0.15625,103,0.49768875192604006,1.128125,0.16027157738095238,0.4989429175475687,6,20,21,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
42,ethnic_asian_hispanic,True,25,0.13124999999999998,82,0.5053110773899848,1.26875,0.18545386904761904,0.5657620041753654,24,0.1,109,0.4984520123839009,1.15625,0.17150669642857141,0.4989384288747346,10,29,30,converged,llm_ethnic_asian_hispanic_20260906_125725,qwen3.6-27b-vf-lp,live
