run_id,scenario_key,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
5995,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.06875,100,0.5023183925811437,1.140625,0.1631919642857143,0.49946865037194477,9,0.06875,100,0.5023183925811437,1.140625,0.1631919642857143,0.49946865037194477,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
5996,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.14375000000000002,109,0.4751552795031056,1.15,0.1636904761904762,0.47958115183246075,6,0.14375000000000002,109,0.4751552795031056,1.15,0.1636904761904762,0.47958115183246075,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
5997,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1375,105,0.4828125,1.134375,0.1630059523809524,0.5037593984962406,9,0.1375,105,0.4828125,1.134375,0.1630059523809524,0.5037593984962406,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
5998,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1375,103,0.5061538461538462,1.15625,0.16883556547619047,0.49628844114528103,10,0.1375,103,0.5061538461538462,1.15625,0.16883556547619047,0.49628844114528103,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
5999,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.07500000000000001,109,0.4909365558912387,1.128125,0.16738095238095238,0.5010266940451745,9,0.07500000000000001,109,0.4909365558912387,1.128125,0.16738095238095238,0.5010266940451745,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6000,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.17500000000000002,90,0.49597423510466987,1.21875,0.17985491071428572,0.5150537634408602,14,0.17500000000000002,90,0.49597423510466987,1.21875,0.17985491071428572,0.5150537634408602,14,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6001,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.125,90,0.4963072378138848,1.146875,0.16680059523809523,0.5072314049586777,5,0.125,90,0.4963072378138848,1.146875,0.16680059523809523,0.5072314049586777,5,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6002,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.125,107,0.49850299401197606,1.125,0.1714360119047619,0.4704641350210971,12,0.125,107,0.49850299401197606,1.125,0.1714360119047619,0.4704641350210971,12,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6003,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.10625,85,0.47213622291021673,1.228125,0.18795014880952382,0.5360169491525424,19,0.10625,85,0.47213622291021673,1.228125,0.18795014880952382,0.5360169491525424,19,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6004,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.09375000000000003,103,0.4962178517397882,1.1375,0.16036830357142856,0.4789473684210526,5,0.09375000000000003,103,0.4962178517397882,1.1375,0.16036830357142856,0.4789473684210526,5,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6005,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.09374999999999999,89,0.5274390243902439,1.1375,0.16117559523809524,0.49420442571127504,8,0.09374999999999999,89,0.5274390243902439,1.1375,0.16117559523809524,0.49420442571127504,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6006,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18750000000000003,89,0.5184615384615384,1.178125,0.17499627976190477,0.5042553191489362,15,0.18750000000000003,89,0.5184615384615384,1.178125,0.17499627976190477,0.5042553191489362,15,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6007,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.09375,105,0.48536209553158705,1.125,0.17118675595238095,0.5058448459086079,4,0.09375,105,0.48536209553158705,1.125,0.17118675595238095,0.5058448459086079,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6008,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.0875,99,0.4969512195121951,1.15,0.1593452380952381,0.4931216931216931,6,0.0875,99,0.4969512195121951,1.15,0.1593452380952381,0.4931216931216931,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6009,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15,94,0.49612403100775193,1.178125,0.1710639880952381,0.5159914712153518,9,0.15,94,0.49612403100775193,1.178125,0.1710639880952381,0.5159914712153518,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6010,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.0625,80,0.5613496932515337,1.140625,0.15676339285714286,0.4879328436516264,3,0.0625,80,0.5613496932515337,1.140625,0.15676339285714286,0.4879328436516264,3,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6011,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13125000000000003,118,0.45768025078369906,1.13125,0.16005952380952382,0.48869752421959095,8,0.13125000000000003,118,0.45768025078369906,1.13125,0.16005952380952382,0.48869752421959095,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6012,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.14375,91,0.48623853211009177,1.15,0.1648214285714286,0.5120167189132706,9,0.14375,91,0.48623853211009177,1.15,0.1648214285714286,0.5120167189132706,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6013,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125000000000002,101,0.4735202492211838,1.159375,0.18247767857142858,0.5032258064516129,18,0.18125000000000002,101,0.4735202492211838,1.159375,0.18247767857142858,0.5032258064516129,18,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6014,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.09375000000000001,98,0.4984848484848485,1.15625,0.17390624999999998,0.5052410901467506,8,0.09375000000000001,98,0.4984848484848485,1.15625,0.17390624999999998,0.5052410901467506,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6015,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15000000000000002,99,0.4652567975830816,1.184375,0.18145833333333333,0.5172774869109947,8,0.15000000000000002,99,0.4652567975830816,1.184375,0.18145833333333333,0.5172774869109947,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6016,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11250000000000002,105,0.502283105022831,1.13125,0.1565997023809524,0.4822916666666667,4,0.11250000000000002,105,0.502283105022831,1.13125,0.1565997023809524,0.4822916666666667,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6017,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11875000000000001,97,0.49550898203592814,1.140625,0.16020089285714287,0.48532494758909855,4,0.11875000000000001,97,0.49550898203592814,1.140625,0.16020089285714287,0.48532494758909855,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6018,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13125,97,0.4762633996937213,1.16875,0.17709077380952382,0.5026288117770767,11,0.13125,97,0.4762633996937213,1.16875,0.17709077380952382,0.5026288117770767,11,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6019,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125000000000002,87,0.5193199381761978,1.153125,0.18247395833333332,0.5163674762407603,13,0.18125000000000002,87,0.5193199381761978,1.153125,0.18247395833333332,0.5163674762407603,13,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6020,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15000000000000002,109,0.45987654320987653,1.15,0.17282366071428573,0.4946004319654428,10,0.15000000000000002,109,0.45987654320987653,1.15,0.17282366071428573,0.4946004319654428,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6021,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.09374999999999997,101,0.47518796992481205,1.1375,0.16341517857142857,0.4994753410283316,5,0.09374999999999997,101,0.47518796992481205,1.1375,0.16341517857142857,0.4994753410283316,5,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6022,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125,92,0.48632218844984804,1.1375,0.1687611607142857,0.48634453781512604,4,0.18125,92,0.48632218844984804,1.1375,0.1687611607142857,0.48634453781512604,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6023,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.14375,91,0.5135135135135135,1.134375,0.1687090773809524,0.48329853862212946,4,0.14375,91,0.5135135135135135,1.134375,0.1687090773809524,0.48329853862212946,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6024,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.10624999999999998,113,0.47699386503067487,1.15625,0.16572544642857143,0.49156118143459915,12,0.10624999999999998,113,0.47699386503067487,1.15625,0.16572544642857143,0.49156118143459915,12,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6025,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.12499999999999999,93,0.4879518072289157,1.146875,0.16696056547619048,0.49894736842105264,6,0.12499999999999999,93,0.4879518072289157,1.146875,0.16696056547619048,0.49894736842105264,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6026,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13125,93,0.45671641791044776,1.16875,0.1590513392857143,0.49638802889576883,8,0.13125,93,0.45671641791044776,1.16875,0.1590513392857143,0.49638802889576883,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6027,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.08750000000000002,94,0.5280373831775701,1.1375,0.15671130952380952,0.4867162592986185,10,0.08750000000000002,94,0.5280373831775701,1.1375,0.15671130952380952,0.4867162592986185,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6028,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.10624999999999998,98,0.5053598774885145,1.13125,0.16697916666666668,0.49256900212314225,10,0.10624999999999998,98,0.5053598774885145,1.13125,0.16697916666666668,0.49256900212314225,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6029,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.14375,96,0.5114503816793893,1.165625,0.16818080357142856,0.4795383001049318,8,0.14375,96,0.5114503816793893,1.165625,0.16818080357142856,0.4795383001049318,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6030,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125,93,0.5130970724191063,1.153125,0.1640625,0.49575371549893843,12,0.18125,93,0.5130970724191063,1.153125,0.1640625,0.49575371549893843,12,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6031,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.16875,105,0.4793650793650794,1.15,0.17463541666666665,0.5155412647374062,9,0.16875,105,0.4793650793650794,1.15,0.17463541666666665,0.5155412647374062,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6032,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15000000000000002,93,0.5091185410334347,1.196875,0.18600818452380954,0.5083160083160083,17,0.15000000000000002,93,0.5091185410334347,1.196875,0.18600818452380954,0.5083160083160083,17,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6033,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1875,91,0.5480916030534351,1.140625,0.16224330357142858,0.4811715481171548,4,0.1875,91,0.5480916030534351,1.140625,0.16224330357142858,0.4811715481171548,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6034,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.14375,88,0.5061728395061729,1.14375,0.1800074404761905,0.5037194473963869,14,0.14375,88,0.5061728395061729,1.14375,0.1800074404761905,0.5037194473963869,14,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6035,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11875,107,0.5123076923076924,1.115625,0.16800223214285714,0.4730728616684266,7,0.11875,107,0.5123076923076924,1.115625,0.16800223214285714,0.4730728616684266,7,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6036,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.12500000000000003,82,0.518463810930576,1.134375,0.1602232142857143,0.5102880658436214,4,0.12500000000000003,82,0.518463810930576,1.134375,0.1602232142857143,0.5102880658436214,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6037,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.16249999999999998,105,0.4923547400611621,1.15,0.167421875,0.4835978835978836,9,0.16249999999999998,105,0.4923547400611621,1.15,0.167421875,0.4835978835978836,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6038,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.23124999999999998,99,0.4817073170731707,1.13125,0.1777529761904762,0.49580712788259956,8,0.23124999999999998,99,0.4817073170731707,1.13125,0.1777529761904762,0.49580712788259956,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6039,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11250000000000002,90,0.5015060240963856,1.140625,0.18155505952380951,0.49267782426778245,9,0.11250000000000002,90,0.5015060240963856,1.140625,0.18155505952380951,0.49267782426778245,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6040,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15625,90,0.5257575757575758,1.18125,0.1807403273809524,0.5162644281217209,16,0.15625,90,0.5257575757575758,1.18125,0.1807403273809524,0.5162644281217209,16,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6041,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.08125,96,0.5038880248833593,1.146875,0.17045758928571428,0.4819532908704883,10,0.08125,96,0.5038880248833593,1.146875,0.17045758928571428,0.4819532908704883,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6042,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15000000000000002,88,0.49016641452344933,1.16875,0.1761011904761905,0.4726890756302521,15,0.15000000000000002,88,0.49016641452344933,1.16875,0.1761011904761905,0.4726890756302521,15,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6043,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.09375,92,0.49228395061728397,1.16875,0.1770796130952381,0.4989339019189765,13,0.09375,92,0.49228395061728397,1.16875,0.1770796130952381,0.4989339019189765,13,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6044,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.07500000000000001,118,0.5078125,1.125,0.16152157738095238,0.48975188781014023,9,0.07500000000000001,118,0.5078125,1.125,0.16152157738095238,0.48975188781014023,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6045,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.125,90,0.5164179104477612,1.146875,0.1575483630952381,0.4989648033126294,4,0.125,90,0.5164179104477612,1.146875,0.1575483630952381,0.4989648033126294,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6046,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18750000000000006,107,0.4591194968553459,1.165625,0.1821986607142857,0.49891540130151846,10,0.18750000000000006,107,0.4591194968553459,1.165625,0.1821986607142857,0.49891540130151846,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6047,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13125,115,0.4604651162790698,1.125,0.15303199404761905,0.4884210526315789,6,0.13125,115,0.4604651162790698,1.125,0.15303199404761905,0.4884210526315789,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6048,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11250000000000002,94,0.5037821482602118,1.13125,0.164155505952381,0.49580712788259956,4,0.11250000000000002,94,0.5037821482602118,1.13125,0.164155505952381,0.49580712788259956,4,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6049,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125000000000002,85,0.5323854660347551,1.15,0.17155918793849828,0.4941427050053248,12,0.18125000000000002,85,0.5323854660347551,1.15,0.17155918793849828,0.4941427050053248,12,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6050,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125,89,0.4899845916795069,1.15,0.17113467261904763,0.5079365079365079,10,0.18125,89,0.4899845916795069,1.15,0.17113467261904763,0.5079365079365079,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6051,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1,95,0.5170807453416149,1.16875,0.16172619047619047,0.48294243070362475,11,0.1,95,0.5170807453416149,1.16875,0.16172619047619047,0.48294243070362475,11,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6052,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.125,86,0.5572289156626506,1.1375,0.15498511904761905,0.48783068783068784,5,0.125,86,0.5572289156626506,1.1375,0.15498511904761905,0.48783068783068784,5,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6053,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.10625000000000001,96,0.5180180180180181,1.115625,0.16155505952380952,0.48846960167714887,8,0.10625000000000001,96,0.5180180180180181,1.115625,0.16155505952380952,0.48846960167714887,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6054,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11875000000000002,97,0.5069124423963134,1.140625,0.15377604166666667,0.4957446808510638,8,0.11875000000000002,97,0.5069124423963134,1.140625,0.15377604166666667,0.4957446808510638,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6055,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.14375000000000002,96,0.5182926829268293,1.1375,0.17484002976190477,0.5068928950159067,10,0.14375000000000002,96,0.5182926829268293,1.1375,0.17484002976190477,0.5068928950159067,10,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6056,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11875,94,0.5022900763358779,1.14375,0.16643601190476193,0.4807692307692308,5,0.11875,94,0.5022900763358779,1.14375,0.16643601190476193,0.4807692307692308,5,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6057,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.125,96,0.5,1.146875,0.18071056547619047,0.4915433403805497,12,0.125,96,0.5,1.146875,0.18071056547619047,0.4915433403805497,12,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6058,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13749999999999998,97,0.48589341692789967,1.16875,0.17313988095238092,0.4957356076759062,13,0.13749999999999998,97,0.48589341692789967,1.16875,0.17313988095238092,0.4957356076759062,13,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6059,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11250000000000002,89,0.5410852713178295,1.14375,0.15703125,0.48886532343584305,6,0.11250000000000002,89,0.5410852713178295,1.14375,0.15703125,0.48886532343584305,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6060,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13124999999999998,83,0.4939759036144578,1.159375,0.17552455357142857,0.5057712486883525,11,0.13124999999999998,83,0.4939759036144578,1.159375,0.17552455357142857,0.5057712486883525,11,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6061,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.07500000000000001,91,0.5,1.175,0.17403645833333334,0.5182403433476395,15,0.07500000000000001,91,0.5,1.175,0.17403645833333334,0.5182403433476395,15,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6062,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1375,95,0.4984709480122324,1.13125,0.1685528273809524,0.4968421052631579,7,0.1375,95,0.4984709480122324,1.13125,0.1685528273809524,0.4968421052631579,7,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6063,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.08124999999999999,79,0.512372634643377,1.15,0.1674404761904762,0.5107692307692308,8,0.08124999999999999,79,0.512372634643377,1.15,0.1674404761904762,0.5107692307692308,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6064,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.15624999999999997,100,0.5147286821705427,1.15625,0.15865699404761907,0.512221041445271,7,0.15624999999999997,100,0.5147286821705427,1.15625,0.15865699404761907,0.512221041445271,7,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6065,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.0875,107,0.5481927710843374,1.090625,0.15458705357142857,0.46855345911949686,3,0.0875,107,0.5481927710843374,1.090625,0.15458705357142857,0.46855345911949686,3,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6066,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1375,84,0.493993993993994,1.165625,0.17136160714285714,0.5088449531737773,6,0.1375,84,0.493993993993994,1.165625,0.17136160714285714,0.5088449531737773,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6067,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.125,85,0.5114854517611026,1.18125,0.15742559523809524,0.5178947368421053,11,0.125,85,0.5114854517611026,1.18125,0.15742559523809524,0.5178947368421053,11,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6068,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18125000000000002,84,0.4855403348554033,1.171875,0.18277529761904762,0.5148305084745762,9,0.18125000000000002,84,0.4855403348554033,1.171875,0.18277529761904762,0.5148305084745762,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6069,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11875,112,0.5156739811912225,1.09375,0.15588541666666667,0.46546227417640806,3,0.11875,112,0.5156739811912225,1.09375,0.15588541666666667,0.46546227417640806,3,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6070,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.11875000000000002,93,0.5219364599092284,1.13125,0.15974702380952382,0.4953271028037383,8,0.11875000000000002,93,0.5219364599092284,1.13125,0.15974702380952382,0.4953271028037383,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6071,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.08750000000000001,104,0.504601226993865,1.128125,0.15476934523809524,0.47558386411889597,9,0.08750000000000001,104,0.504601226993865,1.128125,0.15476934523809524,0.47558386411889597,9,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6072,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.18750000000000003,89,0.50920245398773,1.115625,0.16220238095238096,0.49627263045793396,6,0.18750000000000003,89,0.50920245398773,1.115625,0.16220238095238096,0.49627263045793396,6,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6073,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13124999999999998,92,0.4845201238390093,1.19375,0.1832924107142857,0.5170940170940171,13,0.13124999999999998,92,0.4845201238390093,1.19375,0.1832924107142857,0.5170940170940171,13,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6074,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.07500000000000001,97,0.48392036753445633,1.19375,0.17118675595238095,0.5052631578947369,14,0.07500000000000001,97,0.48392036753445633,1.19375,0.17118675595238095,0.5052631578947369,14,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6075,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.08125,101,0.5113122171945701,1.096875,0.16108630952380953,0.4616998950682057,2,0.08125,101,0.5113122171945701,1.096875,0.16108630952380953,0.4616998950682057,2,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6076,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.1,98,0.5147286821705427,1.15625,0.16402157738095238,0.5074309978768577,8,0.1,98,0.5147286821705427,1.15625,0.16402157738095238,0.5074309978768577,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
6077,ethnic_asian_hispanic,ethnic_asian_hispanic,True,0,0.13124999999999998,103,0.4984375,1.146875,0.17308779761904763,0.4919786096256685,8,0.13124999999999998,103,0.4984375,1.146875,0.17308779761904763,0.4919786096256685,8,4,5,converged,llm_ethnic_asian_hispanic_20260906_020658,granite-4.2-30b-vf-lp,live
